,price,id
17937,3.99,623870
17938,3.99,625970
17939,9.99,546800
17941,9.99,629310
17942,4.99,313390
17943,17.99,416060
17944,4.99,513102
17945,1.99,580120
17946,4.99,513099
17947,4.99,513104
17948,10.96,437720
17949,1.99,446650
17950,2.99,624282
17951,9.99,588110
17952,3.99,620260
17953,2.99,624280
17954,2.99,624281
17955,9.99,580590
17956,18.99,602815
17957,0.99,622690
17958,4.99,630300
17959,1.99,586880
17961,14.99,609100
17962,9.99,626840
17963,0.99,631330
17964,1.99,631331
17965,2.99,631332
17966,1.99,529240
17967,4.99,624690
17968,29.99,345630
17969,7.99,577480
17970,1.99,601340
17971,2.99,615680
17972,9.99,598180
17973,19.99,611800
17974,19.99,617660
17975,5.99,486370
17976,4.99,588710
17977,2.99,564990
17978,0.99,615210
17979,4.99,521100
17980,7.99,468720
17982,0.99,589430
17983,5.99,613020
17984,4.99,631310
17985,1.99,621050
17986,8.99,589150
17987,2.99,622400
17988,29.99,445190
17989,0.0,593370
17990,0.99,629920
17991,9.99,589690
17992,9.99,592820
17993,1.99,562210
17994,3.99,625610
17995,5.99,429780
17996,19.99,532320
17997,5.99,561556
17998,3.99,561538
17999,5.99,561546
18000,4.99,561553
18001,2.99,561533
18002,4.99,561559
18003,4.99,561549
18004,2.99,590202
18005,5.99,561542
18006,2.99,590203
18007,4.99,561551
18008,2.99,590204
18009,4.99,619710
18010,3.99,619711
18011,19.95,595140
18012,19.99,502820
18013,3.99,628600
18014,4.99,607070
18015,24.99,611160
18016,3.99,618600
18017,14.99,331480
18018,19.99,501300
18019,4.99,332740
18020,19.99,575310
18021,19.99,540010
18022,19.99,624940
18023,79.99,592423
18024,24.99,592422
18025,0.0,342150
18026,1.99,621560
18027,9.99,625871
18028,9.99,592421
18029,9.99,625874
18030,4.99,628280
18031,9.99,625879
18032,9.99,625876
18033,9.99,625877
18034,9.99,625873
18035,9.99,625870
18036,9.99,625880
18037,9.99,625872
18038,9.99,625881
18039,29.99,625852
18040,39.99,625851
18041,29.99,625850
18042,39.99,625853
18043,3.99,620310
18044,2.99,620670
18045,39.99,586140
18046,19.99,448195
18047,5.99,618270
18048,9.99,516430
18049,0.0,537540
18050,0.0,544730
18051,0.0,602140
18052,24.99,587430
18053,4.99,629500
18054,4.99,609460
18055,9.99,541200
18056,4.99,609480
18057,7.99,602630
18058,4.99,620270
18059,0.0,626900
18060,3.99,519540
18061,4.99,623670
18062,0.0,624920
18064,0.99,575860
18065,1.99,619100
18066,0.99,614030
18067,0.0,608590
18068,0.99,623150
18069,49.99,368070
18070,1.99,628950
18071,8.99,581980
18072,4.99,587510
18073,39.99,522880
18074,9.99,623470
18075,2.99,628930
18076,49.99,574330
18077,3.99,621040
18078,2.99,614890
18079,14.99,594970
18080,3.99,554260
18081,0.99,615140
18082,6.99,612600
18083,0.99,617380
18084,7.99,576820
18085,0.0,625660
18087,39.99,617560
18089,6.99,370620
18090,4.99,543940
18092,6.99,627370
18093,9.99,564700
18094,2.99,612140
18095,14.99,585430
18096,29.99,491770
18097,2.99,625480
18098,15.99,614003
18099,17.99,614002
18100,0.0,626650
18102,1.99,623890
18103,6.99,614150
18104,0.99,576750
18105,4.99,512315
18106,4.99,513096
18107,4.99,513097
18108,4.99,513098
18109,14.99,582270
18110,9.99,614980
18111,12.99,625350
18112,14.99,588560
18114,9.99,624850
18115,2.99,627540
18116,9.99,622830
18117,9.99,580050
18118,1.99,570590
18119,3.99,621760
18120,5.99,622090
18121,5.99,622160
18122,5.99,622210
18123,3.99,545670
18124,5.99,622240
18125,5.99,622280
18126,5.99,622260
18127,4.99,624260
18128,29.99,344240
18129,6.99,624630
18130,0.99,621150
18131,0.0,413620
18132,19.99,448191
18133,34.99,609823
18134,0.0,624460
18135,1.99,438960
18136,0.99,572500
18137,9.99,563210
18138,9.99,623360
18139,9.99,602860
18140,0.0,427270
18141,29.99,609500
18142,4.99,595290
18143,4.99,617420
18144,9.99,553020
18145,13.99,416000
18146,14.99,625110
18147,2.99,594880
18148,19.99,560500
18149,5.99,608100
18150,6.99,597073
18151,2.99,597075
18152,6.99,597072
18153,4.99,597074
18154,6.99,615730
18155,20.0,482440
18156,4.99,525690
18157,9.99,625190
18158,3.99,610630
18159,3.99,610640
18160,11.99,562280
18161,2.99,625810
18162,19.99,521750
18163,3.99,626850
18164,12.99,521760
18165,12.99,521720
18166,29.99,505090
18167,29.99,625030
18168,5.99,607120
18169,9.99,560370
18170,14.99,613130
18171,2.99,590197
18172,2.99,590196
18173,7.99,622330
18174,19.99,412640
18175,14.99,401710
18176,6.99,616530
18177,4.99,597370
18178,0.0,511800
18179,4.99,546380
18180,99.99,560920
18182,4.99,586470
18183,7.99,616860
18184,14.99,614001
18185,14.99,601320
18186,19.99,523600
18187,29.99,366640
18188,39.99,623530
18189,4.99,616660
18190,0.99,527480
18191,19.99,525040
18192,0.0,585640
18193,2.99,618360
18194,6.99,468721
18195,4.99,620010
18196,8.99,466220
18197,4.99,544400
18198,0.0,578000
18199,4.99,550600
18200,1.99,607020
18201,0.99,619220
18202,5.99,601650
18203,0.0,587650
18204,1.99,615390
18205,9.99,610860
18206,0.0,610940
18207,6.99,622620
18208,2.99,621530
18209,0.0,587980
18210,0.0,620820
18211,7.99,618680
18212,4.99,618681
18213,17.99,618682
18214,6.99,618770
18215,9.99,621210
18216,13.99,618771
18217,0.99,458600
18218,0.0,599060
18219,24.99,521330
18220,19.99,614020
18221,4.99,606190
18222,9.99,524640
18223,5.99,606940
18224,6.99,558780
18225,0.99,584630
18226,7.99,618660
18227,10.99,582220
18228,2.99,620880
18229,2.99,620830
18230,2.99,620290
18231,2.99,620810
18232,2.99,620780
18233,4.99,621160
18234,4.99,585870
18235,4.99,620990
18236,2.99,597950
18237,2.99,608200
18238,9.99,602870
18239,2.99,610830
18240,2.99,610870
18241,2.99,611270
18242,2.99,611310
18243,2.99,610850
18244,2.99,620970
18245,0.99,620240
18246,0.99,622960
18247,4.99,610780
18248,1.99,620340
18249,7.99,615380
18250,2.99,622390
18251,6.99,623570
18252,9.99,612670
18253,9.99,531080
18254,9.99,308600
18255,0.0,453000
18256,0.0,619020
18257,24.99,500170
18258,0.0,622310
18259,1.99,609990
18260,0.0,624510
18261,9.99,615590
18262,9.99,589480
18263,0.0,622290
18264,34.99,512180
18265,2.99,607440
18266,0.99,586380
18267,0.99,607270
18268,0.0,587740
18269,14.99,293780
18270,1.99,569691
18271,4.99,619690
18272,0.0,583740
18273,19.99,591982
18274,5.99,602150
18275,34.99,614000
18276,39.99,501590
18277,0.0,470040
18278,9.99,503350
18279,1.99,621840
18280,4.99,602940
18281,19.99,538510
18282,3.99,611350
18283,14.99,579840
18284,9.99,615250
18285,0.99,610360
18286,14.99,562500
18287,19.99,538020
18288,7.99,538021
18289,4.99,613420
18290,9.99,392280
18291,19.99,617962
18292,10.99,617961
18293,0.99,614460
18294,4.99,295194
18295,11.99,355010
18296,4.99,513108
18297,3.99,606090
18298,4.99,513109
18299,2.99,620450
18300,5.99,602590
18301,9.99,589510
18302,6.99,605490
18303,0.0,618280
18304,5.99,338350
18305,0.0,568770
18307,4.99,618350
18308,9.99,614650
18310,1.99,610520
18311,2.99,621480
18312,9.99,618700
18313,0.0,526400
18314,0.0,612440
18315,4.99,572160
18316,14.99,544580
18317,2.99,614050
18318,0.99,610810
18319,4.99,601170
18320,9.99,617680
18321,2.99,546820
18322,4.99,586390
18323,7.99,492200
18324,11.99,618980
18325,3.99,344040
18326,1.99,585970
18328,9.99,613040
18329,3.99,617910
18330,14.99,410330
18331,0.0,617600
18332,9.99,599480
18333,3.99,617950
18334,15.99,453310
18335,19.99,451950
18336,5.99,598990
18337,5.99,599000
18338,3.99,609120
18339,1.99,612980
18340,3.99,616120
18341,9.99,527960
18342,3.99,617860
18343,2.99,617880
18344,1.99,593053
18345,1.99,593050
18346,1.99,593056
18347,1.99,593054
18348,3.99,617930
18349,2.99,618820
18350,29.99,402130
18351,9.99,600590
18352,3.99,617940
18353,9.99,600591
18354,9.99,600592
18355,11.99,590189
18356,2.99,590186
18357,2.99,590185
18358,2.99,590187
18359,2.99,590188
18360,2.99,590184
18361,3.99,611920
18362,1.99,593057
18363,9.99,495820
18364,2.99,603770
18365,5.99,515160
18366,4.99,569688
18367,9.99,616300
18368,3.99,611921
18369,17.99,605780
18370,9.99,611690
18371,5.99,597020
18372,19.99,617960
18373,10.0,616190
18374,10.0,616200
18375,4.99,619200
18376,12.99,618460
18377,2.99,614280
18378,8.99,610760
18379,6.99,619170
18380,4.99,619160
18381,17.99,618520
18382,30.0,616191
18383,14.99,521350
18384,0.99,615160
18385,9.99,614380
18386,0.99,548500
18387,3.99,589950
18388,0.99,593950
18389,4.99,618320
18390,4.99,619050
18391,3.99,617130
18392,4.99,615920
18393,9.99,617040
18394,3.99,616260
18395,4.99,616430
18396,4.99,616510
18397,4.99,616480
18398,4.99,616590
18399,14.99,617150
18400,18.99,616170
18401,4.99,617470
18402,0.0,602090
18403,1.99,469550
18404,1.99,546830
18405,2.99,599090
18406,0.0,566130
18407,0.0,509530
18408,5.99,602170
18409,6.99,542660
18410,4.99,549790
18411,4.99,545890
18412,19.99,615930
18413,3.99,600650
18414,0.99,608390
18415,14.99,619190
18418,12.99,519110
18419,0.0,587570
18421,3.99,598590
18422,2.99,605930
18423,7.99,539010
18424,9.99,580510
18425,2.99,616380
18426,0.99,595780
18427,14.99,586210
18428,4.99,603080
18429,6.99,521840
18430,4.99,613120
18431,0.0,612590
18432,14.99,568180
18433,0.0,605610
18434,7.99,498390
18435,4.99,612210
18436,2.99,609830
18437,1.99,601240
18438,6.99,420910
18439,9.99,613350
18440,7.99,493220
18441,14.99,608800
18442,9.99,522080
18443,3.99,593271
18444,0.99,547150
18445,19.99,464830
18446,3.99,589890
18447,3.99,580560
18448,24.99,574140
18449,1.99,600860
18450,9.99,610610
18451,4.99,604640
18452,17.99,589080
18453,0.99,531750
18454,1.99,600850
18455,1.99,600840
18456,1.99,600870
18457,4.99,582071
18458,1.99,600880
18459,1.99,600890
18460,1.99,600900
18461,2.99,581490
18462,1.99,600910
18463,2.99,613660
18464,1.99,600920
18465,1.99,600930
18466,2.99,612170
18467,1.99,600940
18468,1.99,600950
18469,1.99,600960
18470,1.99,440200
18471,5.99,609760
18472,1.99,600970
18473,9.99,574677
18474,9.99,574676
18475,19.99,494170
18476,1.99,572800
18477,0.0,612790
18478,3.99,615410
18479,2.99,614360
18480,0.99,602880
18481,4.99,575710
18482,0.99,602280
18483,1.99,613610
18484,6.99,390620
18485,4.99,529140
18486,3.99,560080
18487,2.99,590174
18488,11.99,590176
18489,11.99,590178
18490,11.99,590177
18491,11.99,590180
18492,7.99,590179
18493,7.99,590181
18494,7.99,590182
18495,7.99,590183
18496,1.99,615200
18497,19.99,312520
18498,9.99,562800
18499,0.0,588430
18500,5.99,569200
18501,0.0,607770
18502,0.0,613680
18503,9.99,607380
18504,3.99,615720
18505,7.99,616130
18506,9.99,610110
18507,7.99,616350
18508,0.99,614900
18509,1.99,609200
18510,4.99,616550
18511,3.99,548130
18513,4.99,602450
18514,14.99,585500
18515,3.99,583360
18516,9.99,577210
18517,3.99,613690
18518,4.99,606030
18519,3.99,613950
18520,3.99,614190
18521,4.99,530510
18522,3.99,614720
18523,4.99,615520
18524,2.99,614520
18525,2.99,605510
18526,2.99,590170
18527,11.99,590175
18528,4.99,608460
18529,2.99,590171
18530,2.99,590172
18531,2.99,590173
18532,4.99,548821
18533,0.0,600120
18534,2.99,562870
18535,6.99,563100
18536,6.99,563101
18537,4.99,563103
18538,4.99,589680
18539,4.99,563104
18540,6.99,581220
18541,29.99,365360
18542,29.99,404590
18543,0.0,595980
18544,4.99,365380
18545,6.99,607780
18546,9.99,613240
18547,19.99,578900
18548,7.99,468737
18549,9.99,602180
18550,0.0,611090
18551,14.99,506971
18552,19.99,492290
18553,9.99,612810
18554,9.99,610070
18555,4.99,591380
18556,14.99,598020
18557,6.99,599460
18558,5.99,607360
18559,19.99,366870
18560,11.99,543010
18561,1.99,569686
18562,1.99,569685
18563,4.99,569687
18564,0.0,601190
18565,1.99,574220
18566,6.99,613550
18567,19.99,544330
18568,0.99,589420
18569,0.0,606970
18570,9.99,461340
18571,1.99,603260
18572,0.99,598470
18573,19.99,465650
18574,5.99,586890
18575,4.99,575670
18576,10.99,592310
18577,14.99,595970
18578,29.99,507300
18579,1.99,582230
18580,1.99,614080
18581,2.99,590570
18582,14.99,572630
18583,2.99,600600
18584,0.0,604530
18585,17.99,610970
18586,12.99,599540
18587,9.99,571890
18588,14.99,569700
18589,9.99,593330
18590,0.0,522230
18591,0.99,605530
18592,29.99,580710
18593,1.99,605050
18594,1.99,457380
18595,9.99,580010
18597,0.0,606010
18599,0.0,569681
18600,0.0,569684
18601,2.99,509744
18602,11.99,509749
18603,2.99,509745
18604,2.99,509747
18605,2.99,509746
18606,2.99,509748
18607,7.99,603510
18608,9.99,610490
18609,6.99,548220
18610,2.99,602120
18611,19.99,521740
18612,3.99,606360
18613,12.99,545010
18614,4.99,562730
18615,19.99,521730
18616,14.99,608680
18617,0.99,514460
18618,0.0,607860
18619,0.99,604140
18620,29.99,602472
18621,39.99,602470
18622,4.99,599900
18623,39.99,602471
18624,0.0,563850
18625,9.99,609400
18626,1.99,590420
18627,1.99,595020
18628,4.99,497710
18629,0.0,564330
18630,29.99,606320
18631,44.99,606321
18632,7.99,591497
18633,6.99,578920
18634,99.99,596880
18635,4.99,611320
18636,9.99,514290
18637,0.0,610820
18638,1.99,597090
18639,2.99,502730
18640,3.99,594750
18641,9.99,606850
18642,9.99,449510
18643,4.99,594270
18644,0.0,607260
18645,0.99,585730
18646,19.99,581340
18647,3.99,610150
18648,49.99,583850
18649,4.99,609700
18650,3.99,610420
18651,3.99,611250
18652,3.99,612500
18653,5.99,608150
18654,5.99,603170
18655,2.99,584270
18656,6.99,602950
18657,2.99,601850
18658,1.99,546070
18659,3.99,540480
18660,6.99,603490
18661,0.99,607680
18662,11.99,583010
18663,0.99,605520
18664,9.99,443890
18665,1.99,596570
18666,0.99,595990
18667,9.99,575940
18668,14.99,603790
18669,4.99,568040
18670,4.99,577030
18671,1.99,575630
18672,2.99,585260
18673,1.99,567250
18674,3.99,596890
18675,4.99,576380
18676,3.99,596910
18677,3.99,593970
18678,19.99,365160
18679,5.99,596540
18680,0.0,608000
18681,1.99,498320
18682,9.99,566570
18683,0.0,610100
18684,11.99,550990
18685,0.0,582890
18686,59.99,524220
18687,9.99,608420
18688,9.99,425460
18689,24.99,492150
18690,9.99,583270
18691,4.99,565490
18692,0.99,608560
18693,4.99,599180
18694,9.99,592120
18695,4.99,555260
18696,4.99,555280
18697,4.99,568470
18698,0.0,608650
18699,14.99,567080
18700,24.99,515260
18701,14.99,317370
18702,2.99,578850
18703,3.99,477020
18704,44.99,556212
18705,44.99,556213
18706,0.0,592460
18707,14.99,597170
18708,9.99,500790
18709,9.99,486690
18710,14.99,608730
18711,5.99,608020
18712,6.99,608840
18713,6.99,608600
18714,6.99,604840
18715,4.99,607550
18716,5.99,607500
18717,5.99,607510
18718,3.99,609370
18719,4.99,608210
18720,7.99,609430
18721,4.99,608140
18722,4.99,608220
18723,4.99,562640
18724,9.99,605790
18726,0.0,509560
18727,2.99,580990
18728,4.99,444290
18729,4.99,496520
18730,14.99,532290
18731,2.99,576640
18732,8.99,598620
18733,1.99,601930
18734,3.99,555700
18735,9.99,589170
18737,2.99,597270
18738,7.99,609240
18739,19.99,539340
18741,4.99,593052
18742,0.99,570363
18743,9.99,549680
18744,7.99,509743
18745,2.99,509742
18746,2.99,509741
18747,2.99,509740
18748,9.99,597970
18749,14.99,605650
18750,4.99,416530
18751,0.99,360970
18752,9.99,586010
18753,19.99,415300
18754,0.99,604780
18755,1.99,606860
18757,3.99,355280
18758,12.99,608450
18759,2.99,606060
18760,4.99,413040
18761,4.99,594550
18762,9.99,601490
18763,7.99,569810
18764,9.99,414760
18765,19.99,563390
18766,9.99,595160
18767,4.99,604900
18768,3.99,602890
18769,4.99,566350
18770,2.99,578710
18771,0.99,589110
18772,6.99,600550
18773,4.99,574280
18774,24.99,448850
18775,9.99,563270
18776,39.99,501600
18777,0.0,584170
18778,19.99,552080
18779,0.0,590440
18780,9.99,604340
18781,9.99,587920
18782,9.99,602540
18783,0.0,598390
18784,3.99,565820
18785,4.99,593920
18786,4.99,569970
18787,7.99,570370
18788,1.99,419650
18789,5.99,564810
18790,5.99,565830
18791,4.99,433900
18792,3.99,605030
18793,6.99,602790
18794,12.99,537170
18795,9.99,485780
18796,3.99,604601
18797,3.99,604610
18798,3.99,604602
18799,2.99,592240
18800,0.99,604090
18801,9.99,600170
18802,2.99,605430
18803,14.99,512900
18804,3.99,604600
18805,4.99,594700
18806,9.99,592620
18807,8.99,593850
18808,0.99,604480
18809,1.99,580831
18810,1.99,580833
18811,1.99,580832
18812,2.99,603810
18813,3.99,593200
18814,4.99,596620
18815,24.99,435100
18816,1.99,602780
18817,7.99,579740
18818,5.99,576110
18819,5.99,519070
18820,2.99,596370
18821,6.99,568780
18822,0.99,579690
18823,1.99,604450
18824,19.99,591970
18825,0.0,593090
18826,3.99,446610
18827,0.99,603570
18828,0.99,604810
18829,9.99,605020
18830,19.99,536578
18831,14.99,446810
18832,1.99,604570
18833,10.99,513110
18834,0.0,577390
18835,5.99,579870
18836,8.99,598610
18837,0.0,603630
18838,9.99,589200
18839,0.0,542870
18840,9.99,574270
18841,2.99,602040
18842,1.99,580830
18843,2.99,603190
18844,19.99,605690
18845,0.0,605850
18846,19.99,364630
18847,9.99,599520
18848,1.99,603220
18849,9.99,605040
18850,3.99,604830
18851,4.99,597120
18852,0.99,605410
18853,0.0,600410
18854,12.99,500272
18855,2.99,603090
18856,49.99,588190
18858,4.99,513095
18859,4.99,513094
18860,14.99,556226
18861,9.99,577910
18862,14.99,556229
18863,0.0,463792
18864,0.0,397060
18865,34.99,574570
18866,5.99,601530
18867,9.99,602290
18868,1.99,593410
18869,4.99,595940
18870,29.99,338640
18871,1.99,586970
18872,24.99,448186
18873,4.99,587270
18874,4.99,604360
18875,4.99,604310
18876,4.99,604350
18877,0.0,573540
18878,4.99,605590
18879,4.99,604730
18880,4.99,604870
18881,0.0,573546
18882,4.99,604860
18883,9.99,459780
18884,3.99,602820
18885,6.99,602400
18886,3.99,603590
18887,2.99,576580
18888,4.99,600740
18889,1.99,583490
18890,19.99,572720
18891,9.99,522530
18892,7.99,553760
18893,4.99,573190
18894,4.99,562460
18896,0.0,562010
18897,14.99,597910
18898,1.99,591350
18899,1.99,572530
18900,9.99,599860
18901,7.99,599420
18902,3.99,454930
18903,0.0,600560
18904,14.99,568640
18905,5.99,594184
18906,9.99,568920
18907,4.99,601550
18908,7.99,596530
18909,2.99,600530
18910,17.99,556840
18911,7.99,601080
18912,4.99,601940
18913,9.99,549280
18914,0.99,577100
18915,9.99,602010
18917,5.99,588750
18918,0.0,542850
18919,1.99,600340
18920,2.99,598540
18921,9.99,558420
18922,9.99,595650
18923,24.99,431120
18924,5.99,515150
18925,6.99,589310
18926,2.99,581100
18927,5.99,599810
18928,0.99,595460
18929,0.0,598290
18930,2.99,581800
18931,1.99,601280
18932,7.99,513300
18933,0.0,595490
18934,2.99,551650
18935,9.99,598670
18936,0.0,585270
18937,2.99,593040
18938,19.99,422810
18939,9.99,600260
18940,0.99,600450
18941,14.99,599440
18943,14.99,599441
18944,0.0,495520
18945,6.99,509130
18946,19.99,588570
18947,34.99,597660
18948,3.99,584690
18949,44.99,272270
18950,1.99,592040
18951,1.99,596120
18952,0.0,408030
18953,2.99,449160
18954,2.99,596690
18955,1.99,597810
18956,34.99,549850
18957,0.0,588010
18958,54.99,443320
18959,4.99,568490
18960,7.99,580820
18961,19.99,448188
18962,7.99,524250
18963,9.99,510240
18964,9.99,546210
18965,11.99,413370
18966,3.99,513550
18967,7.99,559430
18968,0.0,568380
18969,3.99,594660
18970,2.99,554330
18971,4.99,589600
18972,9.99,503550
18973,14.99,506510
18974,1.99,596070
18975,0.0,537230
18976,0.0,592450
18977,0.99,596170
18978,1.99,527240
18979,9.99,601420
18980,5.99,598240
18981,2.99,600690
18982,7.99,589300
18983,3.99,580730
18984,9.99,575810
18985,0.0,520860
18986,4.99,295208
18987,5.99,594760
18988,4.99,448200
18989,4.99,295209
18990,10.99,556224
18991,7.99,476020
18992,4.99,594100
18993,0.99,594060
18994,2.99,590870
18995,29.99,489600
18996,9.99,593720
18997,6.99,538840
18998,0.99,412620
18999,4.99,512034
19000,3.99,577380
19001,9.99,555530
19002,2.99,588050
19003,14.99,430930
19004,9.99,380810
19005,4.99,567430
19006,2.99,590400
19007,7.99,588340
19008,3.99,600220
19009,0.99,595640
19010,6.99,588490
19011,0.0,596160
19012,4.99,587700
19013,4.99,590650
19014,5.99,589090
19015,4.99,593420
19016,2.99,597940
19017,4.99,597930
19018,0.99,584600
19019,14.99,530610
19020,8.99,595050
19021,9.99,516580
19022,2.99,596590
19023,4.99,585750
19024,0.99,593480
19025,1.99,589260
19026,2.99,496690
19027,0.0,594960
19028,8.99,460250
19029,0.99,576660
19030,14.99,594620
19031,14.99,502010
19032,8.99,491420
19033,1.99,591060
19034,2.99,591061
19035,3.99,591062
19036,4.99,591063
19037,0.99,591050
19038,9.99,586740
19039,0.99,586060
19040,0.99,589410
19041,3.99,569940
19042,9.99,576370
19043,1.99,591890
19044,5.99,581210
19045,3.99,584060
19046,2.99,496960
19047,4.99,468722
19048,1.99,479000
19049,14.99,584280
19050,9.99,583040
19051,6.99,567340
19052,2.66,566790
19053,19.99,568310
19054,0.0,596470
19055,14.99,388910
19056,0.0,463020
19057,3.99,597300
19058,0.99,595070
19059,9.99,459150
19060,2.99,348800
19061,9.99,539280
19062,9.99,539270
19063,9.99,539300
19064,9.99,539290
19065,6.99,574310
19066,1.99,589390
19067,2.99,579890
19068,2.99,520645
19069,1.99,575840
19070,0.99,574850
19071,2.99,585220
19072,7.99,575430
19073,0.99,579160
19074,14.99,497730
19075,0.99,440250
19076,0.99,591950
19077,2.99,585590
19079,0.99,587070
19080,9.99,573060
19081,3.99,580780
19082,3.99,580800
19083,0.0,590770
19084,3.99,581530
19085,0.99,548480
19086,5.99,581370
19087,29.99,588720
19088,0.0,390100
19089,9.99,501270
19090,7.99,573260
19091,0.0,572520
19092,0.0,521800
19093,0.0,571730
19094,4.99,586910
19095,9.99,489110
19096,29.99,524176
19097,4.99,572380
19098,3.99,582760
19099,4.99,572381
19100,4.99,572382
19101,3.99,582750
19102,3.99,582740
19103,3.99,541550
19104,4.99,587690
19105,1.99,581600
19106,1.99,589190
19107,34.99,524175
19108,0.0,589160
19109,29.99,524173
19110,29.99,524174
19111,29.99,524171
19112,29.99,524170
19113,3.99,578630
19114,2.99,579700
19115,2.99,579680
19116,2.99,593470
19117,2.99,579610
19118,2.99,579630
19119,34.99,524172
19120,3.99,579660
19121,3.99,580470
19122,3.99,581420
19123,19.99,500233
19124,29.99,532690
19125,0.99,588970
19126,0.0,422500
19127,9.99,569500
19128,0.99,586960
19129,1.99,587414
19130,14.99,505730
19131,14.99,570220
19132,1.99,564550
19133,4.99,584240
19134,4.99,586420
19135,0.0,565240
19136,6.99,528051
19137,6.99,528053
19138,9.99,592490
19139,9.99,520720
19140,13.99,509724
19141,2.99,509722
19142,2.99,509723
19143,2.99,509720
19144,6.99,563520
19145,1.99,587480
19146,0.99,562760
19147,5.99,581830
19148,0.0,592800
19149,8.99,581831
19150,5.99,590350
19151,9.99,448800
19152,19.99,572710
19153,9.99,593360
19154,24.99,589790
19155,7.99,590630
19156,5.99,592110
19157,9.99,593130
19158,2.99,590760
19159,8.99,593390
19160,2.99,593450
19161,1.99,590290
19162,4.99,362150
19163,19.99,488690
19164,34.99,474740
19165,19.99,587170
19166,3.99,502700
19167,4.99,572020
19168,0.99,529760
19169,9.99,579980
19170,7.99,586430
19171,13.99,587390
19172,9.99,242610
19173,4.99,593140
19174,79.99,587410
19175,39.99,587411
19176,9.99,555532
19177,19.99,587412
19178,4.99,586040
19179,39.99,416020
19180,1.99,581970
19181,39.99,557020
19182,0.99,585950
19183,3.99,575360
19184,9.99,492410
19185,0.99,535330
19186,3.99,576060
19187,4.99,591520
19188,4.99,576980
19189,4.99,578740
19190,3.99,586540
19191,7.99,470170
19192,3.99,578830
19193,0.99,593503
19194,0.99,593502
19195,29.99,461550
19196,0.99,593501
19197,6.99,571330
19198,2.99,553180
19199,0.99,593500
19200,1.99,525070
19201,14.99,574671
19202,7.99,574675
19203,14.99,574670
19204,9.99,540860
19205,6.99,577404
19206,1.99,485830
19207,16.99,496439
19208,9.99,558790
19209,24.99,553260
19210,14.99,414330
19211,9.99,564940
19212,4.99,583260
19214,0.99,587210
19215,4.99,372080
19216,2.99,560180
19217,1.99,579960
19218,4.99,585310
19219,3.99,581060
19220,1.99,591480
19221,9.99,585110
19222,19.99,461540
19223,4.99,589380
19224,5.99,586230
19225,19.99,385130
19226,39.99,579820
19227,19.99,500234
19228,0.99,570361
19229,2.99,586340
19230,14.99,489260
19231,14.99,586460
19232,0.0,401800
19233,2.99,586530
19234,3.99,585840
19235,4.99,553160
19236,0.0,562540
19237,0.0,405480
19238,9.99,586710
19239,0.0,578470
19240,9.99,515980
19241,14.99,375750
19242,9.99,396350
19243,0.99,585690
19244,2.99,555430
19245,0.0,565400
19246,1.99,564870
19247,19.99,526160
19248,0.99,587830
19249,0.99,566300
19250,4.99,590360
19251,0.0,587660
19252,9.99,589250
19253,4.99,567130
19254,2.99,588100
19257,2.99,572080
19258,29.99,537080
19259,5.99,560170
19260,19.99,575540
19261,9.99,307110
19262,3.99,582800
19263,0.99,586620
19264,19.99,466160
19265,29.99,416360
19266,4.99,546460
19267,5.99,580540
19268,29.99,579410
19269,49.99,510510
19270,0.0,564710
19271,1.99,563150
19272,0.0,585990
19273,9.99,381890
19274,1.99,589330
19275,5.99,579730
19276,19.99,431650
19277,14.99,446840
19278,3.99,584120
19279,2.99,509714
19280,7.99,509717
19281,3.99,574320
19282,29.99,527280
19283,9.99,332270
19284,9.99,510840
19285,9.99,577990
19286,9.99,586700
19287,4.99,570170
19288,9.99,570160
19289,9.99,570180
19290,8.99,570181
19291,8.99,570200
19292,0.0,540810
19293,3.99,570190
19294,3.99,589230
19295,19.99,454410
19296,4.99,586900
19297,0.0,583510
19298,4.99,562090
19299,0.0,585880
19300,0.99,576810
19301,9.99,573780
19302,14.99,573370
19303,19.99,461530
19304,4.99,578890
19305,14.99,548470
19306,9.99,549760
19307,0.99,589610
19308,0.99,590162
19309,0.99,590160
19310,9.99,583750
19311,14.99,547930
19312,9.99,576390
19313,9.99,587010
19314,19.99,536579
19315,0.99,590161
19316,6.99,586930
19317,0.99,564520
19318,4.99,402910
19319,0.99,588790
19320,0.99,588830
19321,0.99,588840
19322,0.99,586500
19323,3.99,580450
19324,9.99,513890
19325,3.99,562490
19326,0.99,575580
19327,3.99,560720
19328,9.99,560760
19329,3.99,560740
19330,3.99,560730
19331,3.99,560750
19332,1.99,581640
19333,3.99,560820
19334,24.99,312430
19335,1.99,576470
19336,0.99,576530
19337,24.99,428690
19338,0.99,576520
19339,1.99,577440
19340,19.99,446790
19341,9.99,549260
19342,0.99,577610
19343,9.99,514140
19344,5.99,577600
19345,0.99,578030
19346,0.99,578020
19347,1.99,578380
19348,0.99,587050
19349,4.99,502070
19350,11.99,581590
19351,1.99,587730
19353,5.99,515140
19354,0.99,581840
19355,6.99,568400
19356,0.99,525290
19357,1.99,587770
19358,2.99,579860
19359,4.99,509780
19361,4.99,525520
19362,8.99,575740
19363,0.0,557400
19364,9.99,586680
19365,0.99,587590
19366,14.99,401810
19367,9.99,540230
19368,2.99,575240
